,Unnamed: 0,Ticker,Category,Api key,Entry reasons,Exit reasons,Description,Conclusion,Entry time,Leverage,MFE,MAE,Avg. entry price,Exit time,Avg. exit price,Duration,Side,Percent,Net profit (%),Funding,PNL,Cumulative PNL,QTY,Peak qty,Volume,Commission,Month
941,941,DOGEUSDT,,Api-hs1,,,,,2024-08-28 21:08:02,0.00996461,0.3196,-1.3562,0.219,2024-08-28 21:51:41,0.21966,0 days 00:43:39,LONG,0.3,0.0,0.0,5.299999999999727,13192.299999999974,10500.0,10500.0,4605.93,0.01611036,2024-08
942,942,IMXUSDT,,Api-hs1,,,,,2024-08-28 22:06:05,0.01016344,382.0,-0.7402,2.9318,2024-08-28 22:58:42,2.9406,0 days 00:52:37,LONG,0.3,0.0,0.0,5.399999999999636,13197.699999999972,800.0,800.0,4697.92,0.01643216,2024-08
943,943,ZRXUSDT,,Api-hs1,,,,,2024-08-29 01:45:02,0.02999796,355.0,-0.0111,0.9014,2024-08-29 01:45:21,0.9046,0 days 00:00:19,LONG,0.36,0.01,0.0,19.70000000000028,13217.399999999974,7680.0,7680.0,13870.079999999998,0.04850841,2024-08
944,944,DOGEUSDT,,Api-hs1,,,,,2024-08-29 01:55:01,0.00998424,0.3358,-0.3082,0.21739,2024-08-29 01:57:29,0.21804,0 days 00:02:28,LONG,0.3,0.0,0.0,5.299999999999727,13222.699999999972,10600.0,10600.0,4615.558,0.01614411,2024-08
945,945,ICPUSDT,,Api-hs1,,,,,2024-08-29 02:04:01,0.00770224,0.3094,-0.2531,17.777,2024-08-29 02:06:05,17.83,0 days 00:02:04,LONG,0.3,0.0,0.0,4.100000000000818,13226.799999999974,100.0,100.0,3560.7,0.0124545,2024-08
946,946,DOGEUSDT,,Api-hs1,,,,,2024-08-29 02:07:01,0.01001175,0.3692,-1.2199,0.21396,2024-08-29 02:47:46,0.2146,0 days 00:40:45,LONG,0.3,0.0,0.0,5.299999999999727,13232.099999999971,10800.0,10800.0,4628.448,0.0161892,2024-08
947,947,ICPUSDT,,Api-hs1,,,,,2024-08-29 02:09:01,0.00768439,327.0,-0.0056,17.736,2024-08-29 02:10:04,17.789,0 days 00:01:03,LONG,0.3,0.0,0.0,4.100000000000818,13236.199999999972,100.0,100.0,3552.5,0.01242579,2024-08
948,948,ZRXUSDT,,Api-hs1,,,,,2024-08-29 02:30:10,0.03000944,0.3488,-0.2834,0.9174,2024-08-29 02:31:34,0.9206,0 days 00:01:24,LONG,0.35,0.01,0.0,19.30000000000064,13255.499999999976,7550.0,7550.0,13876.9,0.04853291,2024-08
949,949,ZRXUSDT,,Api-hs1,,,,,2024-08-29 03:00:09,0.10471617,0.1159,-6.3837,0.89028774,2024-08-29 09:12:49,0.8934,0 days 06:12:40,LONG,0.35,0.04,0.11408507,84.10000000000082,13339.599999999977,27150.0,27150.0,48427.122019,0.11764385,2024-08
950,950,ANKRUSDT,,Api-hs1,,,,,2024-08-29 03:45:06,0.03001071,0.3593,-208.0,0.05288,2024-08-29 04:17:07,0.05307,0 days 00:32:01,LONG,0.36,0.01,0.0,20.0,13359.599999999977,131000.0,131000.0,13879.45,0.04854074,2024-08
951,951,MKRUSDT,,Api-hs1,,,,,2024-08-29 05:03:02,0.03422656,0.1976,-5.2528,3591.40909091,2024-08-29 11:19:37,3602.2,0 days 06:16:35,LONG,0.3,0.01,-0.0321292,16.700000000000728,13376.299999999976,2200.0,2200.0,15825.94,0.03830324,2024-08
952,952,LTCUSDT,,Api-hs1,,,,,2024-08-29 07:52:01,0.01002111,0.3216,-0.5253,93.28,2024-08-29 08:00:53,93.56,0 days 00:08:52,LONG,0.3,0.0,-0.00926357,4.400000000000545,13380.699999999975,24800.0,24800.0,4633.632,0.01620729,2024-08
953,953,MKRUSDT,,Api-hs1,,,,,2024-08-29 11:42:02,0.01065909,0.3128,-1.072,3516.9,2024-08-29 11:57:48,3527.5,0 days 00:15:46,LONG,0.3,0.0,0.0,5.699999999999363,13386.399999999974,700.0,700.0,4931.08,0.01724765,2024-08
954,954,NEOUSDT,,Api-hs1,,,,,2024-08-29 13:11:02,0.00999741,0.3075,-0.2152,16.261,2024-08-29 13:15:40,16.31,0 days 00:04:38,LONG,0.3,0.0,0.0,5.299999999999727,13391.699999999972,142.0,142.0,4625.081999999999,0.01617734,2024-08
955,955,HOTUSDT,,Api-hs1,,,,,2024-08-29 15:33:03,0.00999371,0.2944,-0.0883,0.003397,2024-08-29 15:34:09,0.003407,0 days 00:01:06,LONG,0.29,0.0,0.0,5.199999999999818,13396.899999999972,679500.0,679500.0,4623.317999999999,0.01617141,2024-08
956,956,AAVEUSDT,,Api-hs1,,,,,2024-08-29 15:40:02,0.01099423,315.0,-0.5513,126.97,2024-08-29 15:45:03,127.35,0 days 00:05:01,LONG,0.3,0.0,0.0,5.799999999999272,13402.699999999972,20.0,20.0,5086.4,0.01779099,2024-08
957,957,HOTUSDT,,Api-hs1,,,,,2024-08-29 15:42:11,0.01000067,0.2956,-0.0591,0.003383,2024-08-29 15:43:08,0.003393,0 days 00:00:57,LONG,0.3,0.0,0.0,5.199999999999818,13407.899999999972,682800.0,682800.0,4626.6528,0.01618304,2024-08
958,958,FTMUSDT,,Api-hs1,,,,,2024-08-29 21:12:01,0.00993298,0.3138,-0.0314,0.956,2024-08-29 21:13:26,0.9589,0 days 00:01:25,LONG,0.3,0.0,0.0,5.399999999999636,13413.299999999972,2400.0,2400.0,4595.76,0.01607472,2024-08
959,959,TIAUSDT,,Api-hs1,,,,,2024-08-30 00:21:02,0.0129632,0.5644,-1.0019,14.972,2024-08-30 01:04:30,15.0169,0 days 00:43:28,LONG,0.3,0.0,0.0,6.900000000000546,13420.199999999972,200.0,200.0,5997.780000000001,0.02097876,2024-08
960,960,BCHUSDT,,Api-hs1,,,,,2024-08-30 03:49:02,0.02008642,0.2185,-2.878,602.58597403,2024-08-30 07:17:52,604.4,0 days 03:28:50,LONG,0.3,0.0,0.0,11.400000000001,13431.599999999971,7700.0,7700.0,9293.792,0.02552733,2024-08
961,961,APTUSDT,,Api-hs1,,,,,2024-08-30 06:02:01,0.01992368,0.0581,-4.7492,17.04562963,2024-08-31 23:04:13,17.097,1 days 17:02:12,LONG,0.3,0.0,-0.08772241,2.599999999999909,13434.199999999972,270.0,270.0,9218.51,0.02515438,2024-08
962,962,SXPUSDT,,Api-hs1,,,,,2024-08-30 06:41:04,0.00999389,0.3633,-0.0404,0.4954,2024-08-30 06:46:00,0.4969,0 days 00:04:56,LONG,0.3,0.0,0.0,5.399999999999636,13439.599999999971,4660.0,4660.0,4624.118,0.01617392,2024-08
963,963,DOGEUSDT,,Api-hs1,,,,,2024-08-30 07:54:02,0.00999254,0.3008,0.0485,0.20611,2024-08-30 07:54:13,0.20673,0 days 00:00:11,LONG,0.3,0.0,0.0,5.299999999999727,13444.899999999972,11200.0,11200.0,4623.808,0.01617291,2024-08
964,964,STXUSDT,,Api-hs1,,,,,2024-08-30 13:32:02,0.00943142,0.3002,-0.2478,3.6314,2024-08-30 13:40:13,3.6423,0 days 00:08:11,LONG,0.3,0.0,0.0,5.0,13449.899999999972,600.0,600.0,4364.22,0.01526495,2024-08
965,965,DOGEUSDT,,Api-hs1,,,,,2024-08-30 16:19:01,0.0099881,304.0,-0.2143,0.20065,2024-08-30 16:19:38,0.20125,0 days 00:00:37,LONG,0.3,0.0,0.0,5.299999999999727,13455.199999999972,11500.0,11500.0,4621.849999999999,0.01616612,2024-08
966,966,DOGEUSDT,,Api-hs1,,,,,2024-08-30 16:45:02,0.01000308,0.3291,0.0051,0.19752,2024-08-30 16:45:07,0.19811,0 days 00:00:05,LONG,0.3,0.0,0.0,5.299999999999727,13460.49999999997,11700.0,11700.0,4628.871,0.01619069,2024-08
967,967,THETAUSDT,,Api-hs1,,,,,2024-08-30 18:14:01,0.01005917,0.3,0.0,2.8,2024-08-30 18:20:55,2.8084,0 days 00:06:54,LONG,0.3,0.0,0.0,5.299999999999727,13465.79999999997,830.0000000000001,830.0000000000001,4654.972,0.01628194,2024-08
968,968,ZRXUSDT,,Api-hs1,,,,,2024-08-30 20:00:06,0.06001254,0.0131,-3.7592,0.75312156,2024-08-30 23:00:57,0.7557,0 days 03:00:51,LONG,0.34,0.02,0.0,39.80000000000018,13505.59999999997,18410.0,18410.0,27777.405,0.07634746,2024-08
969,969,DENTUSDT,,Api-hs1,,,,,2024-08-30 23:30:03,0.03000066,0.3741,0.0,0.001871,2024-08-30 23:32:21,0.001878,0 days 00:02:18,LONG,0.37,0.01,0.0,21.099999999999,13526.699999999968,3705200.0,3705200.0,13890.7948,0.04857885,2024-08
970,970,STXUSDT,,Api-hs1,,,,,2024-08-31 06:31:03,0.0107273,0.3191,-0.2344,3.5415,2024-08-31 06:40:20,3.5521,0 days 00:09:17,LONG,0.3,0.0,0.0,5.699999999999363,13532.399999999969,700.0,700.0,4965.52,0.01736819,2024-08
971,971,DOTUSDT,,Api-hs1,,,,,2024-09-01 05:47:01,0.11461672,898.0,-14.6223,8.94892905,2024-09-08 10:00:02,8.976,7 days 04:13:01,LONG,0.3,0.0,-0.6640615,1.7000000000007272,13534.099999999968,2960.0,2960.0,53057.79,0.12002912,2024-09
972,972,UNIUSDT,,Api-hs1,,,,,2024-09-01 05:51:09,0.02120698,304.0,-0.1938,12.25275,2024-09-01 05:51:28,12.29,0 days 00:00:19,LONG,0.3,0.0,0.0,11.50000000000091,13545.59999999997,400.0,400.0,9817.1,0.0343375,2024-09
973,973,XRPUSDT,,Api-hs1,,,,,2024-09-01 05:54:01,0.02001873,0.2976,-0.0331,0.6048,2024-09-01 05:54:10,0.6066,0 days 00:00:09,LONG,0.3,0.0,0.0,10.499999999999543,13556.09999999997,7650.0,7650.0,9267.21,0.03241458,2024-09
974,974,QNTUSDT,,Api-hs1,,,,,2024-09-01 06:30:12,0.02801421,0.3645,-0.2147,129.498,2024-09-01 06:31:54,129.95,0 days 00:01:42,LONG,0.35,0.01,0.0,18.09999999999945,13574.199999999968,50.0,50.0,12972.4,0.0453695,2024-09
975,975,PEOPLEUSDT,,Api-hs1,,,,,2024-09-01 07:00:22,0.02999381,0.3536,-0.1088,0.03676,2024-09-01 07:03:07,0.03689,0 days 00:02:45,LONG,0.35,0.01,0.0,19.70000000000028,13593.899999999969,188600.0,188600.0,13890.39,0.04857958,2024-09
976,976,LTCUSDT,,Api-hs1,,,,,2024-09-01 08:13:02,0.01996444,0.3089,-0.0749,106.83,2024-09-01 08:15:17,107.15,0 days 00:02:15,LONG,0.3,0.0,0.0,10.599999999999454,13604.499999999967,43200.0,43200.0,9243.936,0.03233304,2024-09
977,977,BCHUSDT,,Api-hs1,,,,,2024-09-01 08:26:01,0.01999282,318.0,-1.6721,669.82,2024-09-01 10:53:41,671.83,0 days 02:27:40,LONG,0.3,0.0,0.0,10.599999999999454,13615.099999999966,6900.0,6900.0,9257.384999999998,0.03238004,2024-09
978,978,REEFUSDT,,Api-hs1,,,,,2024-09-01 09:00:20,0.02999004,0.3673,0.0334,0.002995,2024-09-01 09:01:00,0.003005,0 days 00:00:40,LONG,0.33,0.01,0.0,18.299999999999272,13633.399999999963,2314800.0,2314800.0,13888.8,0.04857607,2024-09
979,979,REEFUSDT,,Api-hs1,,,,,2024-09-01 09:30:16,0.03001994,0.3656,-0.9305,0.003009,2024-09-01 11:12:50,0.00302,0 days 01:42:34,LONG,0.37,0.01,0.0,20.499999999999545,13653.899999999963,2306500.0,2306500.0,13905.8885,0.04863255,2024-09
980,980,APTUSDT,,Api-hs1,,,,,2024-09-01 14:12:03,0.01975289,0.3074,-0.1478,16.916,2024-09-01 14:16:07,16.967,0 days 00:04:04,LONG,0.3,0.0,0.0,10.599999999999454,13664.499999999964,270.0,270.0,9148.41,0.03199878,2024-09
981,981,FILUSDT,,Api-hs1,,,,,2024-09-01 14:36:05,0.0200209,0.3069,-0.2011,9.448,2024-09-01 14:36:34,9.476,0 days 00:00:29,LONG,0.3,0.0,0.0,10.499999999999543,13674.999999999964,490.00000000000006,490.00000000000006,9272.76,0.03243408,2024-09
982,982,FILUSDT,,Api-hs1,,,,,2024-09-01 14:54:05,0.02002207,0.3024,-0.0108,9.26,2024-09-01 14:54:15,9.288,0 days 00:00:10,LONG,0.3,0.0,0.0,10.799999999999272,13685.799999999965,500.0,500.0,9274.0,0.03243799,2024-09
983,983,MKRUSDT,,Api-hs1,,,,,2024-09-01 17:15:13,0.0297917,0.3495,-0.2103,3625.92631579,2024-09-01 17:19:45,3638.6,0 days 00:04:32,LONG,0.35,0.01,0.0,19.30000000000064,13705.099999999964,1900.0,1900.0,13802.6,0.04827298,2024-09
984,984,MKRUSDT,,Api-hs1,,,,,2024-09-01 17:30:16,0.02977733,378.0,-0.0083,3624.5,2024-09-01 17:32:24,3637.2,0 days 00:02:08,LONG,0.35,0.01,0.0,19.30000000000064,13724.399999999963,1900.0,1900.0,13797.23,0.04825411,2024-09
985,985,MKRUSDT,,Api-hs1,,,,,2024-09-01 17:45:12,0.02977285,0.3532,-0.2897,3624.2,2024-09-01 17:55:12,3636.9,0 days 00:10:00,LONG,0.35,0.01,0.0,19.30000000000064,13743.699999999966,1900.0,1900.0,13796.09,0.04825012,2024-09
986,986,APTUSDT,,Api-hs1,,,,,2024-09-01 17:55:03,0.03960713,0.0,-2.3296,16.65543636,2024-09-01 18:30:17,16.705,0 days 00:35:14,LONG,0.3,0.01,0.0,22.20000000000028,13765.899999999969,550.0,550.0,18348.24,0.05032635,2024-09
987,987,STXUSDT,,Api-hs1,,,,,2024-09-01 18:14:07,0.02056789,0.31,-0.1873,3.39816429,2024-09-01 18:17:41,3.4084,0 days 00:03:34,LONG,0.3,0.0,0.0,10.99999999999909,13776.899999999963,1400.0,1400.0,9529.190006,0.03333066,2024-09
988,988,APTUSDT,,Api-hs1,,,,,2024-09-02 00:06:03,0.64472611,0.0,0.0,8.64122654,2024-09-02 00:20:10,0.0,0 days 00:14:07,LONG,0.0,-1.0,-22.91170817,-2322.4,11454.499999999964,17260.0,17260.0,149147.57,0.3122173,2024-09
989,989,FTMUSDT,,Api-hs1,,,,,2024-09-02 00:43:02,0.01998403,0.3136,-0.2163,0.9246,2024-09-02 00:45:04,0.9274,0 days 00:02:02,LONG,0.3,0.0,0.0,10.799999999999272,11465.299999999965,5000.0,5000.0,9260.0,0.03238899,2024-09
990,990,AVAXUSDT,,Api-hs1,,,,,2024-09-02 02:29:05,0.062526,77.0,-6.8128,48.21466667,2024-09-02 02:47:43,48.36,0 days 00:18:38,LONG,0.3,0.02,0.0,36.30000000000109,11501.599999999966,300.0,300.0,28972.4,0.0727537,2024-09
991,991,RUNEUSDT,,Api-hs1,,,,,2024-09-02 02:36:02,0.07030609,0.1382,-5.0126,7.74485714,2024-09-02 02:41:05,7.768,0 days 00:05:03,LONG,0.3,0.02,0.0,40.69999999999936,11542.299999999965,2100.0,2100.0,32577.0,0.07948199,2024-09
992,992,RUNEUSDT,,Api-hs1,,,,,2024-09-02 02:43:02,0.01999313,0.3113,-415.0,7.71,2024-09-02 02:43:28,7.733,0 days 00:00:26,LONG,0.3,0.0,0.0,10.599999999999454,11552.899999999963,600.0,600.0,9265.8,0.0324096,2024-09
993,993,ETHUSDT,,Api-hs1,,,,,2024-09-02 02:55:01,0.02037226,0.3317,-0.0092,3367.69,2024-09-02 02:56:07,3378.8,0 days 00:01:06,LONG,0.33,0.01,0.0,12.300000000000182,11565.199999999964,1400.0,1400.0,9445.086,0.03303446,2024-09
994,994,AVAXUSDT,,Api-hs1,,,,,2024-09-02 03:15:12,0.02082717,0.3527,-1.5518,48.202,2024-09-02 06:41:35,48.371,0 days 03:26:23,LONG,0.35,0.01,0.0,13.49999999999909,11578.699999999964,100.0,100.0,9657.3,0.0337752,2024-09
995,995,UNIUSDT,,Api-hs1,,,,,2024-09-02 05:15:04,0.03017914,0.3952,-0.8333,11.641,2024-09-02 05:44:42,11.682,0 days 00:29:38,LONG,0.35,0.01,0.0,19.70000000000028,11598.399999999963,600.0,600.0,13993.8,0.0489414,2024-09
996,996,BCHUSDT,,Api-hs1,,,,,2024-09-02 05:18:02,0.02011287,0.31,-0.5831,596.78,2024-09-02 05:31:11,598.57,0 days 00:13:09,LONG,0.3,0.0,0.0,10.699999999999363,11609.099999999964,7800.0,7800.0,9323.73,0.03261211,2024-09
997,997,ADAUSDT,,Api-hs1,,,,,2024-09-02 08:53:03,0.0200194,0.3239,-1.0399,0.5866,2024-09-02 09:17:00,0.5884,0 days 00:23:57,LONG,0.31,0.0,0.0,10.99999999999909,11620.099999999962,7900.0,7900.0,9282.5,0.03246742,2024-09
998,998,HOTUSDT,,Api-hs1,,,,,2024-09-02 08:55:02,0.0200065,0.3021,-0.5707,0.002979,2024-09-02 09:00:36,0.002988,0 days 00:05:34,LONG,0.3,0.0,0.0,10.699999999999363,11630.79999999996,1554600.0,1554600.0,9276.2982,0.03244604,2024-09
999,999,MKRUSDT,,Api-hs1,,,,,2024-09-02 10:03:02,0.01956272,0.3286,-0.3736,3774.0,2024-09-02 10:06:33,3785.3,0 days 00:03:31,LONG,0.3,0.0,0.0,10.399999999999636,11641.19999999996,1200.0,1200.0,9071.16,0.03172871,2024-09
1000,1000,MKRUSDT,,Api-hs1,,,,,2024-09-02 10:08:02,0.01950682,0.3135,-0.2445,3763.4,2024-09-02 10:10:03,3774.7,0 days 00:02:01,LONG,0.3,0.0,0.0,10.399999999999636,11651.59999999996,1200.0,1200.0,9045.72,0.03163967,2024-09
1001,1001,RUNEUSDT,,Api-hs1,,,,,2024-09-02 11:15:03,0.02886349,0.4579,-0.9562,7.425,2024-09-02 11:59:21,7.451,0 days 00:44:18,LONG,0.35,0.01,0.0,18.69999999999891,11670.29999999996,900.0,900.0,13388.399999999998,0.0468243,2024-09
1002,1002,MKRUSDT,,Api-hs1,,,,,2024-09-02 15:42:03,0.02035,331.0,-0.1103,3625.1,2024-09-02 15:42:55,3636.0,0 days 00:00:52,LONG,0.3,0.0,0.0,10.89999999999918,11681.19999999996,1300.0,1300.0,9439.43,0.03301675,2024-09
1003,1003,MKRUSDT,,Api-hs1,,,,,2024-09-02 15:47:02,0.02028798,0.3459,-1.3862,3614.2,2024-09-02 16:47:03,3625.0,0 days 01:00:01,LONG,0.3,0.0,-0.0081484,9.900000000000093,11691.09999999996,1300.0,1300.0,9410.96,0.03291729,2024-09
1004,1004,OPUSDT,,Api-hs1,,,,,2024-09-02 15:54:05,0.02001871,0.3001,-597.0,3.1325,2024-09-02 16:05:44,3.1419,0 days 00:11:39,LONG,0.3,0.0,-0.00496461,10.199999999999818,11701.29999999996,1480.0,1480.0,9286.112,0.03248052,2024-09
1005,1005,GRTUSDT,,Api-hs1,,,,,2024-09-02 16:21:02,0.01994783,0.3,-0.1424,0.32998,2024-09-02 16:22:17,0.33097,0 days 00:01:15,LONG,0.3,0.0,0.0,10.599999999999454,11711.899999999958,14000.0,14000.0,9253.3,0.03236576,2024-09
1006,1006,ICPUSDT,,Api-hs1,,,,,2024-09-02 23:36:02,0.0460943,0.2949,-3.5665,17.7935,2024-09-03 01:47:00,17.846,0 days 02:10:58,LONG,0.3,0.01,-0.00537527,25.09999999999991,11736.999999999958,600.0,600.0,21383.7,0.0589431,2024-09
1007,1007,INJUSDT,,Api-hs1,,,,,2024-09-03 00:05:05,0.01950172,0.3162,-0.0806,32.262,2024-09-03 00:06:11,32.359,0 days 00:01:06,LONG,0.3,0.0,0.0,10.399999999999636,11747.399999999958,140.0,140.0,9046.94,0.03164392,2024-09
1008,1008,LINKUSDT,,Api-hs1,,,,,2024-09-08 19:34:02,0.0200376,0.2991,-0.1994,18.056,2024-09-08 19:51:40,18.11,0 days 00:17:38,LONG,0.3,0.0,0.0,10.599999999999454,11757.999999999956,257.0,257.0,9294.662,0.0325105,2024-09
1009,1009,ICPUSDT,,Api-hs1,,,,,2024-09-09 01:12:03,0.0225701,0.2985,-0.0976,17.423,2024-09-09 01:12:29,17.475,0 days 00:00:26,LONG,0.3,0.01,0.0,11.900000000000546,11769.899999999958,300.0,300.0,10469.4,0.0366195,2024-09
1010,1010,ICPUSDT,,Api-hs1,,,,,2024-09-09 01:17:02,0.02254702,0.2987,-0.0287,17.406,2024-09-09 01:18:47,17.458,0 days 00:01:45,LONG,0.3,0.01,0.0,11.900000000000546,11781.79999999996,300.0,300.0,10459.2,0.03658379,2024-09
1011,1011,FTMUSDT,,Api-hs1,,,,,2024-09-09 03:43:02,0.02012449,0.4935,-0.8475,0.9322,2024-09-09 04:27:05,0.935,0 days 00:44:03,LONG,0.3,0.0,0.0,10.699999999999363,11792.499999999958,5000.0,5000.0,9336.0,0.032655,2024-09
1012,1012,NEARUSDT,,Api-hs1,,,,,2024-09-09 07:18:02,0.03771433,68.0,-2.5296,7.2795,2024-09-09 08:18:17,7.302,0 days 01:00:15,LONG,0.31,0.01,-0.00746423,21.400000000001,11813.89999999996,1200.0,1200.0,17497.8,0.048231,2024-09
1013,1013,STXUSDT,,Api-hs1,,,,,2024-09-09 08:11:03,0.01988408,304.0,0.0365,3.2895,2024-09-09 08:11:24,3.2994,0 days 00:00:21,LONG,0.3,0.0,0.0,10.599999999999454,11824.49999999996,1400.0,1400.0,9224.46,0.03226482,2024-09
1014,1014,CHRUSDT,,Api-hs1,,,,,2024-09-09 08:45:15,0.06004687,0.3228,-2.1443,0.4292963,2024-09-09 10:47:27,0.4308,0 days 02:02:12,LONG,0.35,0.02,0.0,41.099999999999,11865.59999999996,32400.0,32400.0,27867.12,0.07655184,2024-09
1015,1015,AAVEUSDT,,Api-hs1,,,,,2024-09-09 09:47:03,0.02228294,0.3022,-0.4262,129.04,2024-09-09 09:56:04,129.43,0 days 00:09:01,LONG,0.3,0.01,0.0,12.000000000000457,11877.59999999996,40.0,40.0,10338.8,0.0361624,2024-09
1016,1016,BCHUSDT,,Api-hs1,,,,,2024-09-09 12:33:03,0.02010455,0.3171,-0.1383,665.45,2024-09-09 12:35:54,667.45,0 days 00:02:51,LONG,0.3,0.0,0.0,10.699999999999363,11888.299999999956,7.000000000000001,7.000000000000001,9330.3,0.03263505,2024-09
1017,1017,OMGUSDT,,Api-hs1,,,,,2024-09-09 13:57:04,0.0200132,0.2982,-0.0895,1.0059,2024-09-09 13:58:12,1.0089,0 days 00:01:08,LONG,0.3,0.0,0.0,10.599999999999454,11898.899999999958,4610.0,4610.0,9288.228,0.03248804,2024-09
1018,1018,AVAXUSDT,,Api-hs1,,,,,2024-09-09 14:01:04,0.02064315,0.3261,-0.23,47.834,2024-09-09 14:02:47,47.978,0 days 00:01:43,LONG,0.3,0.0,0.0,10.99999999999909,11909.899999999958,100.0,100.0,9581.2,0.03351259,2024-09
1019,1019,MKRUSDT,,Api-hs1,,,,,2024-09-09 14:30:21,0.10424498,0.2201,-5.3802,3402.22253521,2024-09-10 06:25:02,3414.1,0 days 15:54:41,LONG,0.35,0.03,-0.0506637,67.5,11977.399999999958,7100.0,7100.0,48395.89,0.11777977,2024-09
1020,1020,XTZUSDT,,Api-hs1,,,,,2024-09-09 14:37:03,0.04004103,0.2308,-2.3846,1.28687379,2024-09-09 15:47:40,1.291,0 days 01:10:37,LONG,0.32,0.01,0.0,24.600000000000364,12001.999999999958,7209.999999999999,7209.999999999999,18586.47,0.05109594,2024-09
1021,1021,DOGEUSDT,,Api-hs1,,,,,2024-09-09 14:41:02,0.02004227,0.3165,-0.7122,0.18956,2024-09-09 14:45:11,0.19013,0 days 00:04:09,LONG,0.3,0.0,0.0,10.699999999999363,12012.699999999955,24500.0,24500.0,9302.405,0.03253746,2024-09
1022,1022,ICPUSDT,,Api-hs1,,,,,2024-09-09 14:43:03,0.02143696,308.0,-0.0966,16.558,2024-09-09 14:43:22,16.608,0 days 00:00:19,LONG,0.3,0.0,0.0,11.50000000000091,12024.199999999955,300.0,300.0,9949.8,0.03480179,2024-09
1023,1023,OCEANUSDT,,Api-hs1,,,,,2024-09-09 15:15:08,0.03004524,0.4162,9.0,1.1052,2024-09-09 15:16:03,1.1091,0 days 00:00:55,LONG,0.35,0.01,0.0,19.70000000000028,12043.899999999958,6300.0,6300.0,13950.09,0.04878846,2024-09
1024,1024,OCEANUSDT,,Api-hs1,,,,,2024-09-09 15:30:04,0.03001261,0.4166,-0.0996,1.1041,2024-09-09 15:36:32,1.108,0 days 00:06:28,LONG,0.35,0.01,0.0,19.70000000000028,12063.59999999996,6300.0,6300.0,13936.23,0.04873995,2024-09
1025,1025,NEOUSDT,,Api-hs1,,,,,2024-09-09 21:20:04,0.01998439,0.3252,-0.6872,19.063,2024-09-09 21:36:49,19.12,0 days 00:16:45,LONG,0.3,0.0,0.0,10.599999999999454,12074.199999999955,243.00000000000003,243.00000000000003,9278.469,0.03245386,2024-09
1026,1026,NEARUSDT,,Api-hs1,,,,,2024-09-09 23:12:05,0.01883576,426.0,-1.1955,7.277,2024-09-10 00:10:14,7.299,0 days 00:58:09,LONG,0.3,0.0,-0.00695009,9.400000000000546,12083.59999999996,600.0,600.0,8745.6,0.0305898,2024-09
1027,1027,FTMUSDT,,Api-hs1,,,,,2024-09-09 23:16:02,0.02000511,0.3075,-0.6249,1.0081,2024-09-09 23:43:25,1.0111,0 days 00:27:23,LONG,0.3,0.0,0.0,10.599999999999454,12094.199999999955,4600.0,4600.0,9288.32,0.03248842,2024-09
1028,1028,BCHUSDT,,Api-hs1,,,,,2024-09-10 01:18:02,0.03988339,0.1592,-2.6091,646.53433566,2024-09-10 02:03:07,648.47,0 days 00:45:05,LONG,0.3,0.01,0.0,22.59999999999991,12116.799999999956,14300.0,14300.0,18518.562,0.05094836,2024-09
1029,1029,FILUSDT,,Api-hs1,,,,,2024-09-10 01:25:02,0.020134,0.3064,-0.1061,8.486,2024-09-10 01:28:44,8.511,0 days 00:03:42,LONG,0.29,0.0,0.0,10.499999999999543,12127.299999999956,550.0,550.0,9348.35,0.0326986,2024-09
1030,1030,BCHUSDT,,Api-hs1,,,,,2024-09-10 02:34:03,0.04010144,0.1079,-3.3713,623.97268456,2024-09-10 05:04:29,626.03,0 days 02:30:26,LONG,0.33,0.01,0.0,25.499999999999545,12152.799999999956,14900.0,14900.0,18625.04,0.05124318,2024-09
1031,1031,OMGUSDT,,Api-hs1,,,,,2024-09-10 02:43:06,0.01998042,0.3199,-1.4962,0.9691,2024-09-10 03:47:34,0.972,0 days 01:04:28,LONG,0.3,0.0,0.0,10.599999999999454,12163.399999999958,4780.0,4780.0,9278.458,0.03245381,2024-09
1032,1032,NEOUSDT,,Api-hs1,,,,,2024-09-10 09:43:01,0.04004694,0.0,-2.2982,19.55542105,2024-09-10 09:59:04,19.614,0 days 00:16:03,LONG,0.3,0.01,0.0,22.69999999999981,12186.099999999957,475.0,475.0,18605.475,0.05113821,2024-09
1033,1033,VETUSDT,,Api-hs1,,,,,2024-09-10 09:47:03,0.06980362,0.2054,-6.0931,0.04355889,2024-09-10 14:23:29,0.04369,0 days 04:36:26,LONG,0.3,0.02,0.0,40.89999999999918,12226.999999999956,371700.0,371700.0,32430.4134,0.07878091,2024-09
1034,1034,BCHUSDT,,Api-hs1,,,,,2024-09-10 10:18:02,0.02006954,301.0,-473.0,604.62,2024-09-10 10:19:56,606.43,0 days 00:01:54,LONG,0.3,0.0,0.0,10.699999999999363,12237.699999999955,7700.0,7700.0,9325.085,0.03261689,2024-09
1035,1035,BELUSDT,,Api-hs1,,,,,2024-09-12 00:00:06,0.02976353,0.3812,-0.6127,1.469,2024-09-12 00:04:13,1.4741,0 days 00:04:07,LONG,0.35,0.01,0.0,19.10000000000081,12256.799999999956,4700.0,4700.0,13832.570000000002,0.04837803,2024-09
